Park	Transect	Day	Month	Year	ActualDate	BiMonth	TimeStart	TimeEnd	Thomsons	Impala	Zebra	Gnu	Topi	Warthog	Hartebeast	Grants	Buffalo	Hippo	Giraffe	Ostrich	Eland	Elephant	Oribi	Reedbuck	Waterbuck	Baboons	Bushbuck	Other	Comments	TotalPrey	AvgPrey	Distance
TM	SST	15	5	2009	15-May-09	1	706	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	15	5	2009	15-May-09	1	706	732	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	15	225.650794	3.95
TM	SST	5	6	2009	05-Jun-09	1	824	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	3.95
TM	SST	5	6	2009	05-Jun-09	1	824	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	28	6	2009	28-Jun-09	2	757	823	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	5	 	10	225.650794	3.95
TM	SST	28	6	2009	28-Jun-09	2	757	823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	6	7	2009	06-Jul-09	1	711	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	3.95
TM	SST	6	7	2009	06-Jul-09	1	711	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	22	7	2009	22-Jul-09	2	810	845	0	0	313	5	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	 	324	225.650794	3.95
TM	SST	22	7	2009	22-Jul-09	2	810	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	5	8	2009	05-Aug-09	1	727	817	0	0	92	377	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	 	497	225.650794	1.45
TM	SST	5	8	2009	05-Aug-09	1	727	817	1	0	141	2089	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	2240	225.650794	3.95
TM	SST	24	8	2009	24-Aug-09	2	824	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	3.95
TM	SST	24	8	2009	24-Aug-09	2	824	851	1	0	44	0	8	3	0	4	0	0	0	0	0	0	0	0	0	0	0	7	 	67	225.650794	1.45
TM	SST	7	9	2009	07-Sep-09	1	812	853	0	0	82	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	 	88	225.650794	1.45
TM	SST	7	9	2009	07-Sep-09	1	812	853	5	1	58	1267	2	4	0	0	0	0	0	2	0	0	0	0	0	0	0	6	 	1345	225.650794	3.95
TM	SST	25	9	2009	25-Sep-09	2	815	830	0	0	0	224	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	240	225.650794	1.45
TM	SST	25	9	2009	25-Sep-09	2	815	830	5	0	10	23	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	 	60	225.650794	3.95
TM	SST	5	10	2009	05-Oct-09	1	755	815	5	0	176	0	39	6	0	4	0	0	0	0	1	0	0	0	0	0	0	11	 	242	225.650794	1.45
TM	SST	5	10	2009	05-Oct-09	1	755	815	10	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	 	17	225.650794	3.95
TM	SST	29	10	2009	29-Oct-09	2	813	851	4	0	34	818	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	 	860	225.650794	1.45
TM	SST	29	10	2009	29-Oct-09	2	813	851	13	0	258	2913	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	 	3211	225.650794	3.95
TM	SST	4	11	2009	04-Nov-09	1	751	810	0	1	0	39	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	47	225.650794	1.45
TM	SST	4	11	2009	04-Nov-09	1	751	810	30	0	20	52	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	 	131	225.650794	3.95
TM	SST	25	11	2009	25-Nov-09	2	750	815	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	13	225.650794	1.45
TM	SST	25	11	2009	25-Nov-09	2	750	815	12	0	4	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	 	36	225.650794	3.95
TM	SST	5	12	2009	05-Dec-09	1	713	730	0	0	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	 	28	225.650794	1.45
TM	SST	5	12	2009	05-Dec-09	1	713	730	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	 	4	225.650794	3.95
TM	SST	21	12	2009	21-Dec-09	2	749	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	21	12	2009	21-Dec-09	2	749	809	15	0	15	0	23	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	 	63	225.650794	3.95
TM	SST	4	1	2010	04-Jan-10	1	812	829	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	6	225.650794	1.45
TM	SST	4	1	2010	04-Jan-10	1	812	829	22	39	0	0	1	9	0	0	0	0	0	1	8	0	0	0	0	0	0	18	 	98	225.650794	3.95
TM	SST	21	1	2010	21-Jan-10	2	755	811	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	 	2	225.650794	3.95
TM	SST	21	1	2010	21-Jan-10	2	755	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	10	3	2010	10-Mar-10	1	726	811	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	 	5	225.650794	3.95
TM	SST	10	3	2010	10-Mar-10	1	726	811	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	 	28	225.650794	1.45
TM	SST	27	3	2010	27-Mar-10	2	725	756	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	 	7	225.650794	3.95
TM	SST	27	3	2010	27-Mar-10	2	725	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	1.45
TM	SST	3	6	2011	03-Jun-11	1	818	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	the unknown ungulate is possibly an oraby but goes oos in tall grass before we can ID it.	1	225.650794	5.4
TM	SST	19	6	2011	19-Jun-11	2	714	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	5.4
TM	SST	10	7	2011	10-Jul-11	1	700	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	5.4
TM	SST	20	7	2011	20-Jul-11	2	732	756	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1	225.650794	5.4
TM	SST	1	8	2011	01-Aug-11	1	700	722	0	0	4	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	 	13	225.650794	5.4
TM	SST	25	8	2011	25-Aug-11	2	700	727	0	0	7	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	25	225.650794	5.4
TM	SST	1	9	2011	01-Sep-11	1	701	724	0	0	20	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	42	225.650794	5.4
TM	SST	19	9	2011	19-Sep-11	2	815	836	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	 	5	225.650794	5.4
TM	SST	4	10	2011	04-Oct-11	1	755	819	3	0	32	0	51	0	0	0	255	0	0	0	1	0	0	0	0	0	0	256	 	598	225.650794	5.4
TM	SST	31	10	2011	31-Oct-11	2	749	831	0	0	452	1006	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1483	225.650794	5.4
TM	SST	10	11	2011	10-Nov-11	1	842	856	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	7	225.650794	5.4
TM	SST	19	11	2011	19-Nov-11	2	829	850	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	 	17	225.650794	5.4
TM	SST	13	12	2011	13-Dec-11	1	835	856	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	 	2	225.650794	5.4
TM	SST	22	12	2011	22-Dec-11	2	711	746	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	 	10	225.650794	5.4
TM	SST	27	1	2012	27-Jan-12	2	805	830	0	0	0	0	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0	2	 	9	225.650794	5.4
TM	SST	4	2	2012	04-Feb-12	1	723	755	0	0	0	0	7	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	 	13	225.650794	5.4
TM	SST	16	2	2012	16-Feb-12	2	845	855	1	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	18	 	37	225.650794	5.4
TM	SST	6	3	2012	06-Mar-12	1	747	812	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	 	7	225.650794	5.4
TM	SST	16	3	2012	16-Mar-12	2	845	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	5.4
TM	SST	4	4	2012	04-Apr-12	1	830	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	5.4
TM	SST	28	7	2012	28-Jul-12	2	825	903	0	0	0	0	3	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	Burn was occuring within about 2km of transect	16	225.650794	5.4
TM	SST	5	8	2012	05-Aug-12	1	 		0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	4	225.650794	5.4
TM	SST	19	8	2012	19-Aug-12	2	905	934	0	0	5	1	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	 	26	225.650794	5.4
TM	SST	11	9	2012	11-Sep-12	1	7:43	8:04	72	0	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	90	225.650794	5.4
TM	SST	26	9	2012	26-Sep-12	2	7:11	7:39	28	0	39	12	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	121	225.650794	5.4
TM	SST	5	10	2012	05-Oct-12	1	8:33	9:01	29	0	223	2	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 	282	225.650794	5.4
TM	SST	16	10	2012	16-Oct-12	2	7:24	8:06	1	0	100	6009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	6110	225.650794	5.4
TM	SST	4	11	2012	04-Nov-12	1	8:17	8:41	3	0	173	417	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	595	225.650794	5.4
TM	SST	17	11	2012	17-Nov-12	2	7:32	8:00	0	0	105	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	134	225.650794	5.4
TM	SST	9	12	2012	09-Dec-12	1	7:23	7:45	16	0	187	0	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	237	225.650794	5.4
TM	SST	17	12	2012	17-Dec-12	2	7:24	7:46	56	0	44	0	8	1	2	0	0	0	0	0	2	18	0	0	0	0	0	0	 	131	225.650794	5.4
TM	SST	15	1	2013	15-Jan-13	1	7:14	7:36	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	3	225.650794	5.4
TM	SST	23	1	2013	23-Jan-13	2	7:26	7:51	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	11	225.650794	5.4
TM	SST	8	2	2013	08-Feb-13	1	7:00	7:29	3	0	0	0	3	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	 	16	225.650794	5.4
TM	SST	16	2	2013	16-Feb-13	2	7:43	8:07	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	19	225.650794	5.4
TM	SST	3	3	2013	03-Mar-13	1	7:13	7:50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1	225.650794	5.4
TM	SST	17	3	2013	17-Mar-13	2	8:25	8:46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	5.4
TM	SST	20	5	2013	20-May-13	2	8:25	8:48	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	 	5	225.650794	5.4
TM	SST	5	6	2013	05-Jun-13	1	8:18	8:43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	5.4
TM	SST	23	6	2013	23-Jun-13	2	7:52	8:19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 	1	225.650794	5.4
TM	SST	5	7	2013	05-Jul-13	1	8:31	8:54	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	 	4	225.650794	5.4
TM	SST	21	7	2013	21-Jul-13	2	8:10	8:45	0	0	74	1245	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1331	225.650794	5.4
TM	SST	2	8	2013	02-Aug-13	1	7:33	8:05	0	0	0	443	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	 	459	225.650794	5.4
TM	SST	20	8	2013	20-Aug-13	2	8:18	8:40	0	1	126	13	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	146	225.650794	5.4
TM	SST	5	9	2013	05-Sep-13	1	8:46	9:15	0	0	183	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	202	225.650794	5.4
TM	SST	24	9	2013	24-Sep-13	2	8:43	9:13	0	0	91	1598	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1690	225.650794	5.4
TM	SST	1	10	2013	01-Oct-13	1	8:18	8:43	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	2	225.650794	5.4
TM	SST	19	10	2013	19-Oct-13	2	8:03	8:39	0	0	123	0	20	11	0	0	0	0	0	0	0	2	1	0	0	0	0	0	 	157	225.650794	5.4
TM	SST	2	11	2013	02-Nov-13	1	7:33	7:55	0	0	30	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 	37	225.650794	5.4
TM	SST	23	11	2013	23-Nov-13	2	7:23	7:56	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	22	225.650794	5.4
TM	SST	7	12	2013	07-Dec-13	1	8:19	8:43	0	0	166	427	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	603	225.650794	5.4
TM	SST	27	12	2013	27-Dec-13	2	7:13	7:36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	225.650794	5.4
N	WHIGH	16	10	1988	16-Oct-88	2	 		33	 	13	0	2	 		 		 		 		 		 		 		6	 	54	189.971581	4
N	WHIGH	16	11	1988	16-Nov-88	2	 		56	 	0	3	12	 		 		 		 		 		 		 		5	 	76	189.971581	4
N	WHIGH	1	12	1988	01-Dec-88	1	 		7	0	0	0	18	 	0	 		 		 		 		 		 		0	 	25	189.971581	4
N	WHIGH	16	12	1988	16-Dec-88	2	 		13	 	0	0	9	 		 		 		 		 		 		 		1	 	23	189.971581	4
N	WHIGH	1	1	1989	01-Jan-89	1	 		56	0	0	0	7	 	0	 		 		 		 		 		 		1	 	64	189.971581	4
N	WHIGH	16	1	1989	16-Jan-89	2	 		2	0	0	0	5	 	12	 		 		 		 		 		 		0	 	19	189.971581	4
N	WHIGH	1	2	1989	01-Feb-89	1	 		3	0	0	0	4	 	10	 		 		 		 		 		 		0	 	17	189.971581	4
N	WHIGH	15	2	1989	15-Feb-89	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	3	1989	01-Mar-89	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		4	 	4	189.971581	4
N	WHIGH	16	3	1989	16-Mar-89	2	 		22	0	0	0	2	 	5	 		 		 		 		 		 		0	 	29	189.971581	4
N	WHIGH	1	4	1989	01-Apr-89	1	 		25	0	0	0	30	 	0	 		 		 		 		 		 		0	 	55	189.971581	4
N	WHIGH	16	4	1989	16-Apr-89	2	 		5	0	0	0	0	 	2	 		 		 		 		 		 		0	 	7	189.971581	4
N	WHIGH	1	5	1989	01-May-89	1	 		1	0	0	0	0	 	1	 		 		 		 		 		 		8	 	10	189.971581	4
N	WHIGH	16	5	1989	16-May-89	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1989	01-Jun-89	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1989	16-Jun-89	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		1	 	1	189.971581	4
N	WHIGH	1	7	1989	01-Jul-89	1	 		0	0	0	0	8	 	0	 		 		 		 		 		 		2	 	10	189.971581	4
N	WHIGH	16	7	1989	16-Jul-89	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	8	1989	01-Aug-89	1	 		17	1	12	0	0	 	7	 		 		 		 		 		 		12	 	49	189.971581	4
N	WHIGH	16	8	1989	16-Aug-89	2	 		0	0	171	108	0	 	5	 		 		 		 		 		 		0	 	284	189.971581	4
N	WHIGH	1	9	1989	01-Sep-89	1	 		1	0	8	340	0	 	1	 		 		 		 		 		 		0	 	350	189.971581	4
N	WHIGH	16	9	1989	16-Sep-89	2	 		3	1	0	0	43	 	33	 		 		 		 		 		 		2	 	82	189.971581	4
N	WHIGH	1	10	1989	01-Oct-89	1	 		0	0	0	0	0	 	17	 		 		 		 		 		 		4	 	21	189.971581	4
N	WHIGH	16	10	1989	16-Oct-89	2	 		0	1	0	3	6	 	22	 		 		 		 		 		 		11	 	43	189.971581	4
N	WHIGH	1	11	1989	01-Nov-89	1	 		13	1	7	0	3	 	6	 		 		 		 		 		 		0	 	30	189.971581	4
N	WHIGH	16	11	1989	16-Nov-89	2	 		0	2	64	0	4	 	1	 		 		 		 		 		 		0	 	71	189.971581	4
N	WHIGH	1	12	1989	01-Dec-89	1	 		0	0	52	0	7	 	1	 		 		 		 		 		 		1	 	61	189.971581	4
N	WHIGH	16	12	1989	16-Dec-89	2	 		1	0	0	0	7	 	2	 		 		 		 		 		 		2	 	12	189.971581	4
N	WHIGH	1	1	1990	01-Jan-90	1	 		0	1	0	0	1	 	6	 		 		 		 		 		 		3	 	11	189.971581	4
N	WHIGH	16	1	1990	16-Jan-90	2	 		0	0	0	0	0	 	1	 		 		 		 		 		 		1	 	2	189.971581	4
N	WHIGH	1	2	1990	01-Feb-90	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	2	1990	15-Feb-90	2	 		0	0	0	0	1	 	13	 		 		 		 		 		 		3	 	17	189.971581	4
N	WHIGH	1	3	1990	01-Mar-90	1	 		1	0	4	0	0	 	13	 		 		 		 		 		 		7	 	25	189.971581	4
N	WHIGH	16	3	1990	16-Mar-90	2	 		0	0	0	0	0	 	3	 		 		 		 		 		 		14	 	17	189.971581	4
N	WHIGH	1	4	1990	01-Apr-90	1	 		0	1	0	0	0	 	1	 		 		 		 		 		 		0	 	2	189.971581	4
N	WHIGH	16	4	1990	16-Apr-90	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		136	 	136	189.971581	4
N	WHIGH	1	5	1990	01-May-90	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		2	 	2	189.971581	4
N	WHIGH	16	5	1990	16-May-90	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1990	01-Jun-90	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1990	16-Jun-90	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		1	 	1	189.971581	4
N	WHIGH	1	7	1990	01-Jul-90	1	 		0	0	0	0	0	 	3	 		 		 		 		 		 		2	 	5	189.971581	4
N	WHIGH	16	7	1990	16-Jul-90	2	 		0	4	520	554	2	 	0	 		 		 		 		 		 		0	 	1080	189.971581	4
N	WHIGH	1	8	1990	01-Aug-90	1	 		0	0	42	806	1	 	0	 		 		 		 		 		 		0	 	849	189.971581	4
N	WHIGH	16	8	1990	16-Aug-90	2	 		0	0	8	1279	62	 	0	 		 		 		 		 		 		8	 	1357	189.971581	4
N	WHIGH	1	9	1990	01-Sep-90	1	 		0	0	4	0	61	 	1	 		 		 		 		 		 		2	 	68	189.971581	4
N	WHIGH	16	9	1990	16-Sep-90	2	 		0	0	68	305	33	 	8	 		 		 		 		 		 		0	 	414	189.971581	4
N	WHIGH	1	10	1990	01-Oct-90	1	 		0	1	0	4	7	 	0	 		 		 		 		 		 		0	 	12	189.971581	4
N	WHIGH	16	10	1990	16-Oct-90	2	 		1	0	37	0	19	 	0	 		 		 		 		 		 		1	 	58	189.971581	4
N	WHIGH	1	11	1990	01-Nov-90	1	 		0	0	41	213	3	 	3	 		 		 		 		 		 		0	 	260	189.971581	4
N	WHIGH	16	11	1990	16-Nov-90	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	12	1990	01-Dec-90	1	 		0	1	40	30	12	 	6	 		 		 		 		 		 		10	 	99	189.971581	4
N	WHIGH	16	12	1990	16-Dec-90	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	1	1991	01-Jan-91	1	 		0	0	0	0	1	 	0	 		 		 		 		 		 		3	 	4	189.971581	4
N	WHIGH	16	1	1991	16-Jan-91	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		2	 	2	189.971581	4
N	WHIGH	1	2	1991	01-Feb-91	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	2	1991	15-Feb-91	2	 		0	0	7	0	0	 	0	 		 		 		 		 		 		0	 	7	189.971581	4
N	WHIGH	1	3	1991	01-Mar-91	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	3	1991	16-Mar-91	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	5	1991	01-May-91	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	5	1991	16-May-91	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1991	01-Jun-91	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1991	16-Jun-91	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	1991	01-Jul-91	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	7	1991	16-Jul-91	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	8	1991	01-Aug-91	1	 		0	0	34	0	0	 	0	 		 		 		 		 		 		0	 	34	189.971581	4
N	WHIGH	16	8	1991	16-Aug-91	2	 		0	0	4	0	0	 	0	 		 		 		 		 		 		0	 	4	189.971581	4
N	WHIGH	1	9	1991	01-Sep-91	1	 		0	1	18	43	26	 	7	 		 		 		 		 		 		0	 	95	189.971581	4
N	WHIGH	16	9	1991	16-Sep-91	2	 		47	0	102	68	63	 	0	 		 		 		 		 		 		0	 	280	189.971581	4
N	WHIGH	1	10	1991	01-Oct-91	1	 		33	2	3	0	51	 	0	 		 		 		 		 		 		0	 	89	189.971581	4
N	WHIGH	16	10	1991	16-Oct-91	2	 		15	1	33	0	41	 	11	 		 		 		 		 		 		2	 	103	189.971581	4
N	WHIGH	1	11	1991	01-Nov-91	1	 		9	0	7	0	5	 	0	 		 		 		 		 		 		0	 	21	189.971581	4
N	WHIGH	16	11	1991	16-Nov-91	2	 		0	7	4	0	4	 	2	 		 		 		 		 		 		0	 	17	189.971581	4
N	WHIGH	1	12	1991	01-Dec-91	1	 		8	0	0	0	4	 	0	 		 		 		 		 		 		0	 	12	189.971581	4
N	WHIGH	16	12	1991	16-Dec-91	2	 		2	0	268	328	0	 	0	 		 		 		 		 		 		3	 	601	189.971581	4
N	WHIGH	1	1	1992	01-Jan-92	1	 		1	0	0	0	2	 	0	 		 		 		 		 		 		2	 	5	189.971581	4
N	WHIGH	16	1	1992	16-Jan-92	2	 		2	0	2	0	1	 	1	 		 		 		 		 		 		0	 	6	189.971581	4
N	WHIGH	1	2	1992	01-Feb-92	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	2	1992	15-Feb-92	2	 		7	0	56	0	11	 	0	 		 		 		 		 		 		2	 	76	189.971581	4
N	WHIGH	1	3	1992	01-Mar-92	1	 		11	0	0	0	15	 	0	 		 		 		 		 		 		5	 	31	189.971581	4
N	WHIGH	16	3	1992	16-Mar-92	2	 		4	0	0	0	1	 	0	 		 		 		 		 		 		0	 	5	189.971581	4
N	WHIGH	1	4	1992	01-Apr-92	1	 		108	0	78	0	16	 	0	 		 		 		 		 		 		14	 	216	189.971581	4
N	WHIGH	16	4	1992	16-Apr-92	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	5	1992	01-May-92	1	 		0	0	0	1	0	 	0	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	16	5	1992	16-May-92	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1992	01-Jun-92	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		12	 	12	189.971581	4
N	WHIGH	16	6	1992	16-Jun-92	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	1992	01-Jul-92	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	7	1992	16-Jul-92	2	 		0	0	17	7	0	 	2	 		 		 		 		 		 		0	 	26	189.971581	4
N	WHIGH	1	8	1992	01-Aug-92	1	 		0	0	109	508	0	 	0	 		 		 		 		 		 		0	 	617	189.971581	4
N	WHIGH	16	8	1992	16-Aug-92	2	 		2	0	150	1529	0	 	0	 		 		 		 		 		 		0	 	1681	189.971581	4
N	WHIGH	1	9	1992	01-Sep-92	1	 		28	0	0	0	16	 	9	 		 		 		 		 		 		5	 	58	189.971581	4
N	WHIGH	1	10	1992	01-Oct-92	1	 		34	22	42	16	89	 	0	 		 		 		 		 		 		1	 	204	189.971581	4
N	WHIGH	16	10	1992	16-Oct-92	2	 		1	0	0	6	3	 	0	 		 		 		 		 		 		4	 	14	189.971581	4
N	WHIGH	1	11	1992	01-Nov-92	1	 		16	2	6	0	17	 	0	 		 		 		 		 		 		6	 	47	189.971581	4
N	WHIGH	16	11	1992	16-Nov-92	2	 		0	0	0	0	3	 	0	 		 		 		 		 		 		1	 	4	189.971581	4
N	WHIGH	1	12	1992	01-Dec-92	1	 		36	0	131	0	0	 	0	 		 		 		 		 		 		9	 	176	189.971581	4
N	WHIGH	16	12	1992	16-Dec-92	2	 		13	0	0	0	0	 	0	 		 		 		 		 		 		0	 	13	189.971581	4
N	WHIGH	1	1	1993	01-Jan-93	1	 		21	0	0	0	4	 	0	 		 		 		 		 		 		2	 	27	189.971581	4
